### Spectrometer Coarse T0 file
#
# Spectrometer Stations T0 corrections generated on Fri Jul 23 10:59:44 2021
StationsT0= -6463.544
#
# Spectrometer ROMezzanines T0 corrections generated on Fri Jul 23 10:59:47 2021
# Format: Starting from readout ID 0, grouped by 16
MezzaninesT0_00= -11.172 -12.110 -14.681 -14.979 -11.315 -12.403 -14.811 -15.195 -11.736 -12.734 -14.780 0.000 -12.097 -12.504 -15.016 0.000
MezzaninesT0_01= -16.941 -16.167 -18.599 -17.415 -16.733 -16.910 -18.838 -17.731 -16.396 -16.583 -17.882 -19.038 -16.669 -16.865 -18.468 -18.836
MezzaninesT0_02= -5.769 -4.354 -5.252 -3.349 -6.269 -4.237 -5.252 -3.784 -6.211 -4.976 -3.312 0.000 -6.251 -5.510 -3.569 0.000
MezzaninesT0_03= -4.904 -2.750 -0.242 0.851 -4.610 -2.705 -0.249 0.550 -2.359 -2.286 0.548 2.314 -2.544 -2.625 0.263 2.127
MezzaninesT0_04= -4.161 -4.964 -7.683 -7.407 -4.295 -5.252 -7.585 -7.009 -4.512 -7.086 -7.521 0.000 -4.369 -7.672 -7.553 0.000
MezzaninesT0_05= -9.773 -9.637 -10.970 -12.497 -9.695 -9.470 -11.764 -12.174 -9.124 -11.162 -10.997 -11.077 -9.271 -11.525 -10.230 -11.315
MezzaninesT0_06= 0.833 2.599 2.151 4.231 0.728 2.379 1.987 3.702 0.404 2.137 2.021 0.000 0.504 2.143 2.093 0.000
MezzaninesT0_07= -20.950 -19.314 -19.178 -15.959 -20.199 -19.182 -17.788 -16.152 -21.364 -19.234 -18.273 -15.025 -21.046 -19.136 -18.479 -15.548
MezzaninesT0_08= -11.888 -13.162 -15.139 -17.713 -12.045 -13.384 -15.210 -17.573 -12.263 -14.921 -15.066 0.000 -12.644 -15.073 -15.078 0.000
MezzaninesT0_09= -17.000 -19.187 -19.442 -20.479 -17.197 -19.114 -19.234 -20.617 -16.956 -19.049 -19.150 -19.521 -16.965 -19.530 -19.106 -19.567
MezzaninesT0_10= -19.448 -20.315 -18.553 -17.000 -19.574 -18.301 -18.917 -16.996 -19.442 -18.189 -18.549 0.000 -19.524 -18.390 -16.670 0.000
MezzaninesT0_11= -4.813 -3.057 -2.549 0.416 -4.885 -3.037 -2.430 0.151 -4.746 -2.430 -2.109 1.336 -4.962 -2.765 -0.242 1.288
MezzaninesT0_12= 4.738 4.346 1.909 -0.575 4.884 4.108 1.852 -0.954 4.503 1.920 1.777 0.000 4.203 2.014 1.857 0.000
MezzaninesT0_13= 2.171 0.289 0.462 -0.986 2.243 0.287 0.221 -1.459 2.488 0.161 0.558 -0.165 2.588 0.208 0.606 0.044
MezzaninesT0_14= -2.380 -0.559 1.274 3.236 -2.215 1.192 0.831 2.817 -0.262 1.247 1.176 0.000 -0.473 1.475 1.251 0.000
MezzaninesT0_15= -11.152 -11.468 -8.809 -5.572 -11.455 -9.206 -9.289 -5.908 -11.079 -8.788 -8.503 -5.160 -11.232 -9.023 -6.769 -4.971
MezzaninesT0_16= 0.549 0.617 -1.088 -1.497 0.569 0.688 -1.169 -1.541 0.414 0.500 -0.898 0.000 0.338 1.576 -1.365 0.000
MezzaninesT0_17= -4.497 -4.124 -7.399 -7.214 -4.358 -4.793 -6.743 -7.241 -4.600 -4.372 -7.169 -8.197 -4.429 -4.602 -7.077 -8.286
MezzaninesT0_18= -20.377 -19.186 -19.345 -17.527 -20.524 -19.652 -19.279 -16.543 -20.985 -19.274 -17.481 0.000 -20.929 -19.359 -16.778 0.000
MezzaninesT0_19= -16.285 -13.453 -12.139 -11.397 -15.953 -13.567 -11.843 -11.603 -13.679 -13.828 -11.727 -10.356 -14.075 -14.176 -12.222 -10.745
MezzaninesT0_20= -1.308 -2.103 -4.029 -4.162 -1.325 -2.052 -4.350 -4.005 -1.632 -4.173 -4.020 0.000 -1.900 -4.140 -4.153 0.000
MezzaninesT0_21= -5.923 -5.764 -8.066 -9.522 -6.043 -6.094 -7.763 -9.771 -5.678 -8.001 -7.484 -8.827 -6.088 -7.910 -7.702 -8.737
MezzaninesT0_22= -22.177 -20.311 -20.682 -18.555 -21.967 -20.882 -20.863 -18.683 -22.573 -20.449 -20.819 0.000 -22.866 -20.712 -20.925 0.000
MezzaninesT0_23= -17.573 -16.518 -16.242 -12.584 -17.476 -16.345 -16.219 -13.591 -18.405 -15.644 -16.421 -12.690 -18.621 -16.327 -16.236 -12.549
MezzaninesT0_24= -8.893 -9.431 -11.580 -4.657 -9.154 -9.151 -11.575 -3.961 -9.265 -11.083 -11.178 0.000 -9.608 -11.083 -11.425 0.000
MezzaninesT0_25= -13.298 -15.391 -15.679 -15.696 -13.224 -15.170 -15.584 -15.584 -12.972 -15.114 -15.506 -16.657 -13.179 -15.006 -15.143 -15.053
MezzaninesT0_26= -5.019 -6.059 -4.095 -2.590 -5.211 -3.701 -4.060 -2.339 -6.023 -3.900 -4.181 0.000 -6.111 -3.655 -2.018 0.000
MezzaninesT0_27= -25.884 -23.564 -23.660 -21.514 -26.080 -23.774 -23.630 -21.275 -25.877 -23.677 -23.390 -20.528 -26.061 -23.606 -21.358 -20.646
MezzaninesT0_28= -12.431 -14.732 -17.247 -19.310 -14.024 -14.546 -16.980 -19.627 -14.295 -16.733 -17.185 0.000 -14.298 -16.719 -17.272 0.000
MezzaninesT0_29= -18.946 -21.377 -21.238 -23.342 -19.291 -21.560 -21.398 -22.892 -19.605 -21.267 -21.259 -22.450 -19.320 -21.010 -21.389 -22.566
MezzaninesT0_30= -14.419 -13.023 -10.851 -9.261 -14.182 -11.215 -11.015 -9.008 -12.764 -10.779 -10.717 0.000 -12.857 -10.723 -10.967 0.000
MezzaninesT0_31= -7.978 -7.978 -5.916 -3.108 -7.618 -6.063 -5.933 -3.574 -7.872 -5.586 -5.641 -1.998 -8.082 -5.732 -3.620 -2.243

