TimeWalkBinning_000000= -17.98231
TimeWalkBinning_000001= -17.88484
TimeWalkBinning_000002= -17.78738
TimeWalkBinning_000003= -17.68991
TimeWalkBinning_000004= -17.59245
TimeWalkBinning_000005= -17.49498
TimeWalkBinning_000006= -17.39752
TimeWalkBinning_000007= -17.30005
TimeWalkBinning_000008= -17.20259
TimeWalkBinning_000009= -17.10512
TimeWalkBinning_000010= -17.00766
TimeWalkBinning_000011= -16.91019
TimeWalkBinning_000012= -16.81273
TimeWalkBinning_000013= -16.71526
TimeWalkBinning_000014= -16.61780
TimeWalkBinning_000015= -16.52033
TimeWalkBinning_000016= -16.42287
TimeWalkBinning_000017= -16.32540
TimeWalkBinning_000018= -16.22794
TimeWalkBinning_000019= -16.13047
TimeWalkBinning_000020= -16.03301
TimeWalkBinning_000021= -15.93554
TimeWalkBinning_000022= -15.83807
TimeWalkBinning_000023= -15.74061
TimeWalkBinning_000024= -15.64314
TimeWalkBinning_000025= -15.54568
TimeWalkBinning_000026= -15.44821
TimeWalkBinning_000027= -15.35075
TimeWalkBinning_000028= -15.25328
TimeWalkBinning_000029= -15.15582
TimeWalkBinning_000030= -15.05835
TimeWalkBinning_000031= -14.96089
TimeWalkBinning_000032= -14.86342
TimeWalkBinning_000033= -14.76596
TimeWalkBinning_000034= -14.66849
TimeWalkBinning_000035= -14.57103
TimeWalkBinning_000036= -14.47356
TimeWalkBinning_000037= -14.37610
TimeWalkBinning_000038= -14.27863
TimeWalkBinning_000039= -14.18117
TimeWalkBinning_000040= -14.08370
TimeWalkBinning_000041= -13.98624
TimeWalkBinning_000042= -13.88877
TimeWalkBinning_000043= -13.79131
TimeWalkBinning_000044= -13.69384
TimeWalkBinning_000045= -13.59638
TimeWalkBinning_000046= -13.49891
TimeWalkBinning_000047= -13.40145
TimeWalkBinning_000048= -13.30398
TimeWalkBinning_000049= -13.20652
TimeWalkBinning_000050= -13.10905
TimeWalkBinning_000051= -13.01159
TimeWalkBinning_000052= -12.91412
TimeWalkBinning_000053= -12.81666
TimeWalkBinning_000054= -12.71919
TimeWalkBinning_000055= -12.62173
TimeWalkBinning_000056= -12.52426
TimeWalkBinning_000057= -12.42680
TimeWalkBinning_000058= -12.32933
TimeWalkBinning_000059= -12.23187
TimeWalkBinning_000060= -12.13440
TimeWalkBinning_000061= -12.03694
TimeWalkBinning_000062= -11.93947
TimeWalkBinning_000063= -11.84201
TimeWalkBinning_000064= -11.74454
TimeWalkBinning_000065= -11.64708
